,BATCH,source_name,tissue,age,treatment,genotype,lab,age,health state,cell_type,tissue_type,provider,sex
SRX404482,,Murine Embryonic Stem Cells,,,,,,,,,,,
SRX404483,,Murine Mesendoderm Cells,,,,,,,,,,,
SRX404484,,Murine Mesoderm Cells,,,,,,,,,,,
SRX404485,,Murine Endoderm Cells,,,,,,,,,,,
SRX404486,,Murine Intestinal Endoderm Cells,,,,,,,,,,,
SRX404487,,Murine Prepancreatic Endoderm Cells,,,,,,,,,,,
SRX404500,,HEK 293T cells,,,,,,,,HEK 293T,,,
SRX404501,,HEK 293T cells,,,,,,,,HEK 293T,,,
SRX414999,,Liver,,12-14 weeks,,,,12-14 weeks,,,,,male
SRX415000,,Liver,,12-14 weeks,,,,12-14 weeks,,,,,male
SRX415001,,Liver,,12-14 weeks,,,,12-14 weeks,,,,,male
SRX415002,,Liver,,12-14 weeks,,,,12-14 weeks,,,,,male
SRX415003,,Liver,,12-14 weeks,,,,12-14 weeks,,,,,male
SRX415267,,KJ1+ naive CD4 T cells,spleen,,,,,,,,spleen,,
SRX415268,,KJ1+ transferred CD4 T cells,spleen,,,,,,,,spleen,,
SRX415269,,naive CD4 T cells,spleen,,,,,,,,spleen,,
SRX415270,,naive CD4 T cells,spleen,,,,,,,,spleen,,
SRX415271,,naive CD4 T cells,spleen,,,,,,,,spleen,,
SRX415272,,naive CD4 T cells,spleen,,,,,,,,spleen,,
SRX415273,,naive CD4 T cells,spleen,,,,,,,,spleen,,
SRX415274,,naive CD4 T cells,spleen,,,,,,,,spleen,,
SRX423001,,Breast cancer cell line,,,none,,,,,T47D-MTVL,,,
SRX423002,,Breast cancer cell line,,,progestin,,,,,T47D-MTVL,,,
SRX423003,,Breast cancer cell line,,,progestin,,,,,T47D-MTVL,,,
SRX423004,,Breast cancer cell line,,,none,,,,,T47D-MTVL,,,
SRX423005,,Breast cancer cell line,,,progestin,,,,,T47D-MTVL,,,
SRX423006,,Breast cancer cell line,,,progestin,,,,,T47D-MTVL,,,
SRX423104,,H4IIE hepatocytes,,,pooled,,,,,H4IIE,,,
SRX423105,,H4IIE hepatocytes,,,siRNA - Scrambled,,,,,H4IIE,,,
SRX423106,,H4IIE hepatocytes,,,siRNA - Scrambled,,,,,H4IIE,,,
SRX423107,,H4IIE hepatocytes,,,siRNA -Tcf7l2,,,,,H4IIE,,,
SRX423108,,H4IIE hepatocytes,,,siRNA -Tcf7l2,,,,,H4IIE,,,
SRX423109,,H4IIE hepatocytes,,,siRNA - Scrambled,,,,,H4IIE,,,
SRX423110,,H4IIE hepatocytes,,,siRNA - Scrambled,,,,,H4IIE,,,
SRX423949,,MC3T3-E1 cells,,,ethanol vehicle,,,,,MC3T3-E1,,,
SRX423950,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423951,,MC3T3-E1 cells,,,ethanol vehicle,,,,,MC3T3-E1,,,
SRX423952,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423953,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423954,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423955,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423956,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423957,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423958,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423959,,MC3T3-E1 cells,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1,,,
SRX423960,,MC3T3-E1 cells differentiated for 15 days,,,ethanol vehicle,,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423961,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423962,,MC3T3-E1 cells differentiated for 15 days,,,ethanol vehicle,,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423963,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423964,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423965,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423966,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423967,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423968,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423969,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423970,,MC3T3-E1 cells differentiated for 15 days,,,"100nM 1,25(OH)2D3",,,,,MC3T3-E1 differentiated for 15 days,,,
SRX423971,,SW480,,,,,,,,SW480,,,
SRX423972,,SW480,,,,,,,,SW480,,,
SRX424007,,Conditional Jmjd2c knockout ESCs,,,-,,,,,,,,
SRX424008,,Conditional Jmjd2c knockout ESCs,,,OHT,,,,,,,,
SRX424009,,Conditional Jmjd2c knockout ESCs,,,-,,,,,,,,
SRX424010,,KYSE150_shCtrl_JMJD2C,,,shCtrl,,,,,KYSE150,,,
SRX424011,,KYSE150_shJMJD2C_JMJD2C,,,shJMJD2C,,,,,KYSE150,,,
SRX424012,,KYSE150_IgG,,,shCtrl,,,,,KYSE150,,,
SRX424013,,KYSE150_shCtrl_H3K36me3,,,shCtrl,,,,,KYSE150,,,
SRX424014,,KYSE150_shJMJD2C_H3K36me3,,,shJMJD2C,,,,,KYSE150,,,
SRX424015,,KYSE150_shCtrl_H3K9me3,,,shCtrl,,,,,KYSE150,,,
SRX424016,,KYSE150_shJMJD2C_H3K9me3,,,shJMJD2C,,,,,KYSE150,,,
SRX424017,,KYSE150_shCtrl_H3K4me3,,,shCtrl,,,,,KYSE150,,,
SRX424018,,mouse embryonic fibroblasts,,,-,,,,,,,,
SRX424019,,mouse embryonic fibroblasts,,,OHT,,,,,,,,
SRX424020,,mouse embryonic fibroblasts,,,-,,,,,,,,
SRX424021,,mouse embryonic fibroblasts,,,-,,,,,,,,
SRX424022,,mouse embryonic fibroblasts,,,OHT,,,,,,,,
SRX424023,,mouse embryonic fibroblasts,,,-,,,,,,,,
SRX424024,,mouse embryonic fibroblasts,,,OHT,,,,,,,,
SRX424872,,HC11,,,,,,,,,,,
SRX424873,,HC11,,,,,,,,,,,
SRX425253,,HUVEC,,,,,,,,,,,
SRX425254,,HUVEC,,,,,,,,,,,
SRX425255,,HUVEC,,,,,,,,,,,
SRX425256,,HUVEC,,,,,,,,,,,
SRX425257,,HUVEC,,,,,,,,,,,
SRX425258,,HUVEC,,,,,,,,,,,
SRX425259,,HUVEC,,,,,,,,,,,
SRX425260,,HUVEC,,,,,,,,,,,
SRX425261,,HUVEC,,,,,,,,,,,
SRX425262,,HUVEC,,,,,,,,,,,
SRX425263,,HUVEC,,,,,,,,,,,
SRX425264,,HUVEC,,,,,,,,,,,
SRX425265,,HUVEC,,,,,,,,,,,
SRX425266,,HUVEC,,,,,,,,,,,
SRX425267,,HUVEC,,,,,,,,,,,
SRX425268,,HUVEC,,,,,,,,,,,
SRX425269,,HUVEC,,,,,,,,,,,
SRX425270,,HUVEC,,,,,,,,,,,
SRX425271,,HUVEC,,,,,,,,,,,
SRX425272,,HUVEC,,,,,,,,,,,
SRX425273,,HUVEC,,,,,,,,,,,
SRX425483,,matrix-depositing MC3T3-E1 subclone 4 cells,,,,,,,,,,,
SRX425484,,proliferating preosteoblast MC3T3-E1 subclone 4 cells at day 0,,,,,,,,,,,
SRX425485,,matrix-depositing MC3T3-E1 subclone 4 cells at day 9,,,,,,,,,,,
SRX425486,,mineralizing MC3T3-E1 subclone 4 cells at day 28,,,,,,,,,,,
SRX425995,,Ly2 HoxC11_Tamoxifen,,,Tamoxifen,,,,,LY2,,,
SRX425996,,Ly2 HoxC11_Untreated,,,Untreated,,,,,LY2,,,
SRX425997,,Ly2 Input_control,,,Untreated,,,,,LY2,,,
SRX426373,,ES E14 mouse cells,,,,,,,,,,,
SRX426374,,ES E14 mouse cells,,,,,,,,,,,
SRX426375,,ES E14 mouse cells,,,,,,,,,,,
SRX429081,,RPE,retina,,,WT,,,,,retina,,
SRX429082,,RPE,retina,,,WT,,,,,retina,,
SRX429083,,RPE,retina,,,Otx2Otx2-GFP/+,,,,,retina,,
SRX429084,,Neural Retina,retina,,,WT,,,,,retina,,
SRX429085,,Neural Retina,retina,,,WT,,,,,retina,,
SRX429086,,Neural Retina,retina,,,WT,,,,,retina,,
SRX429087,,Neural Retina,retina,,,Otx2Otx2-GFP/+,,,,,retina,,
SRX433130,,Embryonic Stem Cells,,,,,,,,D3 Embryonic Stem Cells,,,
SRX433131,,Embryonic Stem Cells,,,,,,,,D3 Embryonic Stem Cells,,,
SRX433132,,Embryonic Stem Cells,,,,,,,,D3 Embryonic Stem Cells,,,
SRX433133,,Embryonic Stem Cells,,,,,,,,D3 Embryonic Stem Cells,,,
SRX433189,,Isogenic HEK293 Cells,,,Ethanol,,,,,Human Embryonal Kidney Cells HEK-293,,,
SRX433190,,Isogenic HEK293 Cells,,,10 nM R1881,,,,,Human Embryonal Kidney Cells HEK-293,,,
SRX433191,,Isogenic HEK293 Cells,,,10 nM R1881,,,,,Human Embryonal Kidney Cells HEK-293,,,
SRX433192,,Isogenic HEK293 Cells,,,Ethanol,,,,,Human Embryonal Kidney Cells HEK-293,,,
SRX433193,,Isogenic HEK293 Cells,,,10 nM R1881,,,,,Human Embryonal Kidney Cells HEK-293,,,
SRX433194,,Isogenic HEK293 Cells,,,10 nM R1881,,,,,Human Embryonal Kidney Cells HEK-293,,,
SRX433195,,PC-3 cells,,,,,,,,PC-3 prostate cancer cells,,,
SRX433196,,PC-3 cells,,,Ethanol,,,,,PC-3 prostate cancer cells,,,
SRX433197,,PC-3 cells,,,10 nM R1881,,,,,PC-3 prostate cancer cells,,,
SRX433198,,PC-3 cells,,,10 nM R1881,,,,,PC-3 prostate cancer cells,,,
SRX433199,,PC-3 cells,,,,,,,,PC-3 prostate cancer cells,,,
SRX433200,,PC-3 cells,,,Ethanol,,,,,PC-3 prostate cancer cells,,,
SRX433201,,PC-3 cells,,,10 nM R1881,,,,,PC-3 prostate cancer cells,,,
SRX433202,,PC-3 cells,,,10 nM R1881,,,,,PC-3 prostate cancer cells,,,
SRX433885,,,,,,,,,,,,,
SRX434625,,RAW264 cell,,,without RANKL treatment,,,,,macrophage-like cells RAW264,,,
SRX434626,,RAW264 cell,,,RANKL for 24hours,,,,,macrophage-like cells RAW264,,,
SRX435084,,SCGM,Superior cervical ganglion,Embryonic day 16,,,,Embryonic day 16,,,Superior cervical ganglion,,
SRX435085,,NIPS,Superior cervical ganglion,Embryonic day 16,,,,Embryonic day 16,,,Superior cervical ganglion,,
SRX437445,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437446,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437447,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437448,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437449,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437450,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437451,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437452,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437453,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437454,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437455,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437456,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437457,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437458,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437459,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437460,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437461,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437462,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437463,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437464,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437465,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437466,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437467,,In vitro effector CD8+ T cells,,,,,,,,,,,
SRX437636,,cornea,whole cornea,~8 weeks,,,,~8 weeks,,,whole cornea,,
SRX437637,,cornea,whole cornea,~8 weeks,,,,~8 weeks,,,whole cornea,,
SRX437638,,cornea,whole cornea,~8 weeks,,,,~8 weeks,,,whole cornea,,
SRX440369,,,,,,WT,,,,WT-ESC-untreated,,,
SRX440731,,,,,,WT,,,,WT-ESC-RA-treated,,,
SRX440734,,,,,,GLP W877A/W882A/E885A homozygous,,,,Mutant-ESC-untreated,,,
SRX440736,,,,,,GLP W877A/W882A/E886A homozygous,,,,Mutant-ESC-RA-treated,,,
SRX442881,,Embryonic fibroblast,,,,,,,,,,,
SRX442882,,Embryonic fibroblast,,,,,,,,,,,
SRX442883,,Embryonic fibroblast,,,,,,,,,,,
SRX442884,,Embryonic fibroblast,,,,,,,,,,,
SRX442885,,Embryonic fibroblast,,,,,,,,,,,
SRX442886,,Embryonic fibroblast,,,,,,,,,,,
SRX442887,,Embryonic fibroblast,,,,,,,,,,,
SRX444062,,,,,,,,,,"Lonza, CC-2511",Skin,,
SRX444197,,,,24,,,,24,,,Skin,NCSCR,male
SRX445033,,pancreatic beta cells,,,,,,,,,,,
SRX445034,,pancreatic beta cells,,,,,,,,,,,
SRX445035,,pancreatic beta cells,,,,,,,,,,,
SRX445036,,pancreatic beta cells,,,,,,,,,,,
SRX445331,,nucleus accumbens tissue,,,,,,,,,,,
SRX445332,,nucleus accumbens tissue,,,,,,,,,,,
SRX445333,,nucleus accumbens tissue,,,,,,,,,,,
SRX445334,,nucleus accumbens tissue,,,,,,,,,,,
SRX445335,,nucleus accumbens tissue,,,,,,,,,,,
SRX445336,,nucleus accumbens tissue,,,,,,,,,,,
SRX445337,,nucleus accumbens tissue,,,,,,,,,,,
SRX445338,,nucleus accumbens tissue,,,,,,,,,,,
SRX445339,,nucleus accumbens tissue,,,,,,,,,,,
SRX445725,,,,,,,,,,,,,
SRX445726,,,,,,,,,,,,,
SRX447385,,normal dermal fibroblasts,,,,,,,,Lonza CC-2511,,Lonza,
SRX447386,,normal dermal fibroblasts,,,,,,,,Lonza CC-2511,,Lonza,
SRX447387,,normal primary dermal fibroblasts,,,,,,,,--,,Norwegian Stem Cell Center,
SRX447388,,normal primary dermal fibroblasts,,,,,,,,--,,Norwegian Stem Cell Center,
SRX447389,,normal primary dermal fibroblasts,,,,,,,,--,,Norwegian Stem Cell Center,
SRX447392,,S2 cells,,,,,,,,S2,,,
SRX447393,,S2 cells,,,,,,,,S2,,,
SRX447394,,S2 cells,,,,,,,,S2,,,
SRX447428,,umbilical cord blood,,,,,,,,,,,
SRX447429,,umbilical cord blood,,,,,,,,,,,
SRX447430,,umbilical cord blood,,,,,,,,,,,
SRX447431,,umbilical cord blood,,,,,,,,,,,
SRX447432,,umbilical cord blood,,,,,,,,,,,
SRX447433,,umbilical cord blood,,,,,,,,,,,
SRX447434,,umbilical cord blood,,,,,,,,,,,
SRX447435,,umbilical cord blood,,,,,,,,,,,
SRX447436,,umbilical cord blood,,,,,,,,,,,
SRX447601,,Multiple myeloma,,,,,,,,MM1.S,,,
SRX447602,,Multiple myeloma,,,,,,,,MM1.S,,,
SRX447603,,Multiple myeloma,,,,,,,,MM1.S,,,
SRX448939,,KOPT-K1 nave cells,,,,,,,,KOPT-K1,,,
SRX448940,,KOPT-K1 nave cells,,,,,,,,KOPT-K1,,,
SRX448941,,KOPT-K1 nave cells,,,,,,,,KOPT-K1,,,
SRX448942,,KOPT-K1 nave cells,,,,,,,,KOPT-K1,,,
SRX448943,,KOPT-K1 nave cells,,,,,,,,KOPT-K1,,,
SRX448944,,KOPT-K1 nave cells,,,,,,,,KOPT-K1,,,
SRX448945,,KOPT-K1 nave cells,,,,,,,,KOPT-K1,,,
SRX448946,,KOPT-K1 persister cells,,,,,,,,KOPT-K1,,,
SRX448947,,KOPT-K1 persister cells,,,,,,,,KOPT-K1,,,
SRX448948,,KOPT-K1 persister cells,,,,,,,,KOPT-K1,,,
SRX448949,,KOPT-K1 persister cells,,,,,,,,KOPT-K1,,,
SRX448950,,KOPT-K1 persister cells,,,,,,,,KOPT-K1,,,
SRX448951,,KOPT-K1 persister cells,,,,,,,,KOPT-K1,,,
SRX448952,,KOPT-K1 persister cells,,,,,,,,KOPT-K1,,,
SRX448953,,DND-41 nave cells,,,,,,,,DND-41,,,
SRX448954,,DND-41 nave cells,,,,,,,,DND-41,,,
SRX448955,,DND-41 nave cells,,,,,,,,DND-41,,,
SRX448956,,DND-41 nave cells,,,,,,,,DND-41,,,
SRX448957,,DND-41 nave cells,,,,,,,,DND-41,,,
SRX448958,,DND-41 nave cells,,,,,,,,DND-41,,,
SRX448959,,DND-41 nave cells,,,,,,,,DND-41,,,
SRX448960,,DND-41 persister cells,,,,,,,,DND-41,,,
SRX448961,,DND-41 persister cells,,,,,,,,DND-41,,,
SRX448962,,DND-41 persister cells,,,,,,,,DND-41,,,
SRX448963,,DND-41 persister cells,,,,,,,,DND-41,,,
SRX448964,,DND-41 persister cells,,,,,,,,DND-41,,,
SRX448965,,DND-41 persister cells,,,,,,,,DND-41,,,
SRX448966,,DND-41 persister cells,,,,,,,,DND-41,,,
SRX450310,,BMM_LPS_0240_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450311,,BMM_NoStim_0000_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450312,,BMM_LPS_0060_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450313,,BMM_LPS_0120_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450314,,BMM_LPS_0240_PolII,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450315,,BMM_NoStim_0000_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450316,,BMM_LPS_0060_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450317,,BMM_LPS_0120_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450318,,BMM_LPS_0240_AcH4,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450319,,BMM_LPS_0120_meH3K27,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450320,,BMM_LPS_0240_meH3K27,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450321,,BMM_NoStim_0000_PolII,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450322,,BMM_LPS_0060_PolII,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450323,,BMM_LPS_0120_PolII,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450324,,BMM_LPS_0360_PolII,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450325,,BMM_NoStim_0000_meH3K27,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450326,,BMM_LPS_0060_PolII,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450327,,BMM_LPS_0240_PolII,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450328,,BMM_LPS_0480_meH3K27,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450329,,BMM_LPS_0060_7hdelay_meH3K27,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450330,,BMM_LPS_0060_P65,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450331,,BMM_LPS_0120_P65,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450332,,BMM_NoStim_0000_P65,primary murine bone marrow macrophage cells (BMMs),8-12 weeks,,,,8-12 weeks,,,primary murine bone marrow macrophage cells (BMMs),,
SRX450788,,Salivary Glands,,,,,,,,,,,
SRX450789,,Salivary Glands,,,,,,,,,,,
SRX450790,,Salivary Glands,,,,,,,,,,,
SRX450791,,Salivary Glands,,,,,,,,,,,
SRX450792,,Salivary Glands,,,,,,,,,,,
SRX450793,,Salivary Glands,,,,,,,,,,,
SRX450794,,Salivary Glands,,,,,,,,,,,
SRX450795,,Salivary Glands,,,,,,,,,,,
SRX450796,,Salivary Glands,,,,,,,,,,,
SRX450797,,Salivary Glands,,,,,,,,,,,
SRX450798,,Salivary Glands,,,,,,,,,,,
SRX450799,,Salivary Glands,,,,,,,,,,,
SRX450800,,Salivary Glands,,,,,,,,,,,
SRX450825,,HFSC_input DNA_ChIP-Seq,back skins,P52-60,,,,P52-60,,,back skins,,female
SRX450826,,HFSC_Sox9_ChIP-Seq,back skins,P52-60,,,,P52-60,,,back skins,,female
SRX450827,,HFSC_input DNA_ChIP-Seq,back skins,P52-60,,,,P52-60,,,back skins,,female
SRX450828,,HFSC_Sox9_ChIPSeq,back skins,P52-60,,,,P52-60,,,back skins,,female
SRX450829,,IFE_input DNA_ChIP-Seq,back skins,P52-60,,,,P52-60,,,back skins,,female
SRX450830,,IFE_Sox9_ChIPSeq,back skins,P52-60,,,,P52-60,,,back skins,,female
SRX451032,,primary wild type MEF (e14.5),,,2hrs 100uM dipyridyl,,,,,,,,
SRX451033,,primary wild type MEF (e14.5),,,2hrs 100uM dipyridyl,,,,,,,,
SRX451034,,primary CBP null MEF (e14.5),,,2hrs 100uM dipyridyl,,,,,,,,
SRX451035,,primary CBP null MEF (e14.5),,,2hrs 100uM dipyridyl,,,,,,,,
SRX451036,,primary wild type MEF (e14.5),,,2hrs ethanol vehicle,,,,,,,,
SRX451037,,primary wild type MEF (e14.5),,,2hrs ethanol vehicle,,,,,,,,
SRX451038,,primary CBP null MEF (e14.5),,,2hrs ethanol vehicle,,,,,,,,
SRX451039,,primary CBP null MEF (e14.5),,,2hrs ethanol vehicle,,,,,,,,
SRX451040,,hESC,,,,,,,,CyT49,,,
SRX451041,,hESC,,,,,,,,CyT49,,,
SRX451042,,hESC,,,,,,,,CyT49,,,
SRX451043,,hESC,,,,,,,,CyT49,,,
SRX451044,,hESC,,,,,,,,CyT49,,,
SRX451045,,hESC,,,,,,,,CyT49,,,
SRX451047,,Definitive endoderm,,,,,,,,CyT49,,,
SRX451048,,Definitive endoderm,,,,,,,,CyT49,,,
SRX451049,,Definitive endoderm,,,,,,,,CyT49,,,
SRX451050,,Definitive endoderm,,,,,,,,CyT49,,,
SRX451051,,Definitive endoderm,,,,,,,,CyT49,,,
SRX451052,,Definitive endoderm,,,,,,,,CyT49,,,
SRX451054,,Primitive gut tube,,,,,,,,CyT49,,,
SRX451055,,Primitive gut tube,,,,,,,,CyT49,,,
SRX451056,,Primitive gut tube,,,,,,,,CyT49,,,
SRX451057,,Primitive gut tube,,,,,,,,CyT49,,,
SRX451058,,Primitive gut tube,,,,,,,,CyT49,,,
SRX451059,,Primitive gut tube,,,,,,,,CyT49,,,
SRX451061,,Posterior foregut,,,,,,,,CyT49,,,
SRX451062,,Posterior foregut,,,,,,,,CyT49,,,
SRX451063,,Posterior foregut,,,,,,,,CyT49,,,
SRX451064,,Posterior foregut,,,,,,,,CyT49,,,
SRX451065,,Posterior foregut,,,,,,,,CyT49,,,
SRX451066,,Posterior foregut,,,,,,,,CyT49,,,
SRX451068,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451069,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451070,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451071,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451072,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451073,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451075,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451076,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451077,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451078,,Pancreatic endoderm,,,,,,,,CyT49,,,
SRX451079,,Islet,,,,,,,,IIDP/donor 790,,,
SRX451080,,Islet,,,,,,,,IIDP/donor 790,,,
SRX451081,,Hepatic endoderm,,,,,,,,CyT49,,,
SRX451082,,Hepatic endoderm,,,,,,,,CyT49,,,
SRX451268,,liver,,3 months,,,,3 months,,,,,
SRX451269,,liver,,3 months,,,,3 months,,,,,
SRX451270,,liver,,3 months,,,,3 months,,,,,
SRX451271,,liver,,3 months,,,,3 months,,,,,
SRX451616,,BV2 cells,,,,,,,,BV2,,,
SRX451617,,BV2 cells,,,,,,,,BV2,,,
SRX451618,,BV2 cells,,,,,,,,BV2,,,
SRX451619,,BV2 cells,,,,,,,,BV2,,,
SRX451620,,BV2 cells,,,,,,,,BV2,,,
SRX451621,,BV2 cells,,,,,,,,BV2,,,
SRX451622,,BV2 cells,,,,,,,,BV2,,,
SRX451623,,BV2 cells,,,,,,,,BV2,,,
SRX451624,,BV2 cells,,,,,,,,BV2,,,
SRX451625,,BV2 cells,,,,,,,,BV2,,,
SRX451626,,BV2 cells,,,,,,,,BV2,,,
SRX451627,,BV2 cells,,,,,,,,BV2,,,
SRX451712,,Growing C1C12 myoblasts,,,,,,,,C2C12,,,
SRX451713,,C1C12 myotubes differentiated for 96h,,,,,,,,C2C12,,,
SRX451714,,Growing C1C12 myoblasts,,,,,,,,C2C12,,,
SRX451805,,Dlk1+ hepatoblasts,,,,wildtype,,,,,,,
SRX456149,,Kc167 cells,,,,,,,,Kc167,,,
SRX456150,,Kc167 cells,,,,,,,,Kc167,,,
SRX456151,,Kc167 cells,,,,,,,,Kc167,,,
